NND_ID,HL_LOC,NND_LABEL,FROM_UNIQUE_ID,FROM_QUESTION_NM,FROM_CODE_SET_NM,CONCEPT_CD,CONCEPT_PREFERRED_NM,FROM_CODE,FROM_DISPLAY_NM,NBS_CLASS_CD,TO_UNIQUE_ID,TO_QUESTION_NM,TO_CODE_SET_NM,TO_CODE,TO_DISPLAY_NM,NOTES,,,
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,C0442681,Correctional Facilities,CF,Correctional Institutions,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",11,Correctional Facility,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', 'C0442681', 'Correctional Facilities', 'CF', 'Correctional Institutions', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '11', 'Correctional Facility', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,PHC1226,Mental Health Provider,MH,Mental Health Provider,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",18,Mental Health Provider,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', 'PHC1226', 'Mental Health Provider', 'MH', 'Mental Health Provider', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '18', 'Mental Health Provider', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,ER,Emergency Room/Emergency Department,ER,Emergency room,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",10,Hospital - Emergency Room; Urgent Care Facility,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', 'ER', 'Emergency Room/Emergency Department', 'ER', 'Emergency room', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '10', 'Hospital - Emergency Room; Urgent Care Facility', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,PHC257,Family Planning Facility,FP,Family planning facility,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",04,Family Planning,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', 'PHC257', 'Family Planning Facility', 'FP', 'Family planning facility', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '04', 'Family Planning', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,PHC1224,Other Health Department Clinic,HD,Other Health Department Clinic,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",07,Other Health Department Clinic,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', 'PHC1224', 'Other Health Department Clinic', 'HD', 'Other Health Department Clinic', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '07', 'Other Health Department Clinic', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,PHC1222,HIV Care Facility,HF,HIV Care Facility,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",01,HIV Counseling and Testing Site,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', 'PHC1222', 'HIV Care Facility', 'HF', 'HIV Care Facility', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '01', 'HIV Counseling and Testing Site', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,1,Hospital,HO,Hospital,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",29,Hospital ? Other,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', '1', 'Hospital', 'HO', 'Hospital', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '29', 'Hospital ? Other', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,C0085141,Indian Health Service,IH,United States Indian Health Service,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",66,Indian Health Service,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', 'C0085141', 'Indian Health Service', 'IH', 'United States Indian Health Service', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '66', 'Indian Health Service', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,PHC247,Laboratory,LA,Laboratory,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",12,Laboratory,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', 'PHC247', 'Laboratory', 'LA', 'Laboratory', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '12', 'Laboratory', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,PHC1225,Labor and Delivery,LD,Labor and Delivery,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",14,Labor and Delivery,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', 'PHC1225', 'Labor and Delivery', 'LD', 'Labor and Delivery', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '14', 'Labor and Delivery', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,PHC248,Managed Care/HMOs,MC,Managed Care and or health maintainence organization,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",08,Private Physician/HMO,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', 'PHC248', 'Managed Care/HMOs', 'MC', 'Managed Care and or health maintainence organization', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '08', 'Private Physician/HMO', '');"
INV112,OBX-3.0,Reporting Source Type Code,INV112,Investigation Reporting Source Type,PHVS_ReportingSourceType_NND,C1608220,Other Federal Agencies,FA,federal agency,CODE_VALUE_GENERAL,"INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)","INFOSRCE - Facility Type (STD dx, rx)",88,Other,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV112', 'OBX-3.0', 'Reporting Source Type Code', 'INV112', 'Investigation Reporting Source Type', 'PHVS_ReportingSourceType_NND', 'C1608220', 'Other Federal Agencies', 'FA', 'federal agency', 'CODE_VALUE_GENERAL', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', 'INFOSRCE - Facility Type (STD dx, rx)', '88', 'Other', '');"
INV152,OBX-3.0,Case Disease Imported Code,INV152,Investigation Disease Acquired Location,PHVS_DISEASEACQUIREDJURISDICTION_NND,UNK,Unknown,UNK,unknown,CODE_VALUE_GENERAL,STD IMPORT,STD IMPORT,STD IMPORT,U,Unknown,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV152', 'OBX-3.0', 'Case Disease Imported Code', 'INV152', 'Investigation Disease Acquired Location', 'PHVS_DISEASEACQUIREDJURISDICTION_NND', 'UNK', 'Unknown', 'UNK', 'unknown', 'CODE_VALUE_GENERAL', 'STD IMPORT', 'STD IMPORT', 'STD IMPORT', 'U', 'Unknown', '');"
INV152,OBX-3.0,Case Disease Imported Code,INV152,Investigation Disease Acquired Location,PHVS_DISEASEACQUIREDJURISDICTION_NND,PHC1274,"Imported, But Not Able to Determine Source State and/or County",6,"Yes imported, but not able to determine source state and/or county",CODE_VALUE_GENERAL,STD IMPORT,STD IMPORT,STD IMPORT,D,"Yes, imported but not able to determine source state and/or country",,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV152', 'OBX-3.0', 'Case Disease Imported Code', 'INV152', 'Investigation Disease Acquired Location', 'PHVS_DISEASEACQUIREDJURISDICTION_NND', 'PHC1274', 'Imported, But Not Able to Determine Source State and/or County', '6', 'Yes imported, but not able to determine source state and/or county', 'CODE_VALUE_GENERAL', 'STD IMPORT', 'STD IMPORT', 'STD IMPORT', 'D', 'Yes, imported but not able to determine source state and/or country', '');"
INV152,OBX-3.0,Case Disease Imported Code,INV152,Investigation Disease Acquired Location,PHVS_DISEASEACQUIREDJURISDICTION_NND,C1512888,International,OOC,International,CODE_VALUE_GENERAL,STD IMPORT,STD IMPORT,STD IMPORT,C,"Yes, imported from another country",,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV152', 'OBX-3.0', 'Case Disease Imported Code', 'INV152', 'Investigation Disease Acquired Location', 'PHVS_DISEASEACQUIREDJURISDICTION_NND', 'C1512888', 'International', 'OOC', 'International', 'CODE_VALUE_GENERAL', 'STD IMPORT', 'STD IMPORT', 'STD IMPORT', 'C', 'Yes, imported from another country', '');"
INV152,OBX-3.0,Case Disease Imported Code,INV152,Investigation Disease Acquired Location,PHVS_DISEASEACQUIREDJURISDICTION_NND,PHC245,"In State,Out of Jurisdiction",OOJ,"Out of jurisdiction, from another jurisdiction within state",CODE_VALUE_GENERAL,STD IMPORT,STD IMPORT,STD IMPORT,J,"Yes, imported from another county/jurisdiction in the state",,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV152', 'OBX-3.0', 'Case Disease Imported Code', 'INV152', 'Investigation Disease Acquired Location', 'PHVS_DISEASEACQUIREDJURISDICTION_NND', 'PHC245', 'In State,Out of Jurisdiction', 'OOJ', 'Out of jurisdiction, from another jurisdiction within state', 'CODE_VALUE_GENERAL', 'STD IMPORT', 'STD IMPORT', 'STD IMPORT', 'J', 'Yes, imported from another county/jurisdiction in the state', '');"
INV152,OBX-3.0,Case Disease Imported Code,INV152,Investigation Disease Acquired Location,PHVS_DISEASEACQUIREDJURISDICTION_NND,PHC244,Indigenous,IND,"Indigenous, within jurisdiction",CODE_VALUE_GENERAL,STD IMPORT,STD IMPORT,STD IMPORT,N,Not an imported case,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV152', 'OBX-3.0', 'Case Disease Imported Code', 'INV152', 'Investigation Disease Acquired Location', 'PHVS_DISEASEACQUIREDJURISDICTION_NND', 'PHC244', 'Indigenous', 'IND', 'Indigenous, within jurisdiction', 'CODE_VALUE_GENERAL', 'STD IMPORT', 'STD IMPORT', 'STD IMPORT', 'N', 'Not an imported case', '');"
INV152,OBX-3.0,Case Disease Imported Code,INV152,Investigation Disease Acquired Location,PHVS_DISEASEACQUIREDJURISDICTION_NND,PHC246,Out of State,OOS,Out of State,CODE_VALUE_GENERAL,STD IMPORT,STD IMPORT,STD IMPORT,S,"Yes, imported from another state",,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV152', 'OBX-3.0', 'Case Disease Imported Code', 'INV152', 'Investigation Disease Acquired Location', 'PHVS_DISEASEACQUIREDJURISDICTION_NND', 'PHC246', 'Out of State', 'OOS', 'Out of State', 'CODE_VALUE_GENERAL', 'STD IMPORT', 'STD IMPORT', 'STD IMPORT', 'S', 'Yes, imported from another state', '');"
INV163,OBX-3.0,Case Class Status Code,INV163,Investigation Case Status,PHVS_PHC_CLASS_STD,410605003,Confirmed,C,Confirmed present,CODE_VALUE_GENERAL,CASE STATUS,CASE STATUS,CASE STATUS,1,Confirmed case,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV163', 'OBX-3.0', 'Case Class Status Code', 'INV163', 'Investigation Case Status', 'PHVS_PHC_CLASS_STD', '410605003', 'Confirmed', 'C', 'Confirmed present', 'CODE_VALUE_GENERAL', 'CASE STATUS', 'CASE STATUS', 'CASE STATUS', '1', 'Confirmed case', '');"
INV163,OBX-3.0,Case Class Status Code,INV163,Investigation Case Status,PHVS_PHC_CLASS_STD,UNK,Unknown,U,unknown,CODE_VALUE_GENERAL,CASE STATUS,CASE STATUS,CASE STATUS,9,Unknown case status,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV163', 'OBX-3.0', 'Case Class Status Code', 'INV163', 'Investigation Case Status', 'PHVS_PHC_CLASS_STD', 'UNK', 'Unknown', 'U', 'unknown', 'CODE_VALUE_GENERAL', 'CASE STATUS', 'CASE STATUS', 'CASE STATUS', '9', 'Unknown case status', '');"
INV163,OBX-3.0,Case Class Status Code,INV163,Investigation Case Status,PHVS_PHC_CLASS_STD,PHC178,Not a Case,N,Not a Case,CODE_VALUE_GENERAL,CASE STATUS,CASE STATUS,CASE STATUS,9,Unknown case status,Not an equivalent in STD*MIS: don't send not a cases except for as deletions,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV163', 'OBX-3.0', 'Case Class Status Code', 'INV163', 'Investigation Case Status', 'PHVS_PHC_CLASS_STD', 'PHC178', 'Not a Case', 'N', 'Not a Case', 'CODE_VALUE_GENERAL', 'CASE STATUS', 'CASE STATUS', 'CASE STATUS', '9', 'Unknown case status', 'Not an equivalent in STD*MIS: don't send not a cases except for as deletions');"
INV163,OBX-3.0,Case Class Status Code,INV163,Investigation Case Status,PHVS_PHC_CLASS_STD,2931005,Probable,P,Probable diagnosis,CODE_VALUE_GENERAL,CASE STATUS,CASE STATUS,CASE STATUS,2,Probable case,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('INV163', 'OBX-3.0', 'Case Class Status Code', 'INV163', 'Investigation Case Status', 'PHVS_PHC_CLASS_STD', '2931005', 'Probable', 'P', 'Probable diagnosis', 'CODE_VALUE_GENERAL', 'CASE STATUS', 'CASE STATUS', 'CASE STATUS', '2', 'Probable case', '');"
STD102,OBX-3.0,Neurological involvement,STD102,Neurosyphillis Indicator,PHVS_SYPHILISNEUROLOGICINVOLVEMENT_STD,UNK,Unknown,U,Unknown,CODE_VALUE_GENERAL,Neurological involvement?,Neurological involvement?,Neurological involvement?,9,Unknown,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD102', 'OBX-3.0', 'Neurological involvement', 'STD102', 'Neurosyphillis Indicator', 'PHVS_SYPHILISNEUROLOGICINVOLVEMENT_STD', 'UNK', 'Unknown', 'U', 'Unknown', 'CODE_VALUE_GENERAL', 'Neurological involvement?', 'Neurological involvement?', 'Neurological involvement?', '9', 'Unknown', '');"
STD102,OBX-3.0,Neurological involvement,STD102,Neurosyphillis Indicator,PHVS_SYPHILISNEUROLOGICINVOLVEMENT_STD,N,No,N,No,CODE_VALUE_GENERAL,Neurological involvement?,Neurological involvement?,Neurological involvement?,3,No,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD102', 'OBX-3.0', 'Neurological involvement', 'STD102', 'Neurosyphillis Indicator', 'PHVS_SYPHILISNEUROLOGICINVOLVEMENT_STD', 'N', 'No', 'N', 'No', 'CODE_VALUE_GENERAL', 'Neurological involvement?', 'Neurological involvement?', 'Neurological involvement?', '3', 'No', '');"
